,Unnamed: 0,files,PetScore
3241,3241,train_images/9467b9867-5.jpg,4.0
3242,3242,train_images/9467b9867-4.jpg,4.0
3243,3243,train_images/9467b9867-6.jpg,4.0
3244,3244,train_images/9467b9867-3.jpg,4.0
3245,3245,train_images/9467b9867-2.jpg,4.0
3877,3877,train_images/949fbd095-1.jpg,6.0
3878,3878,train_images/949fbd095-2.jpg,6.0
3879,3879,train_images/949fbd095-3.jpg,6.0
3880,3880,train_images/949fbd095-6.jpg,6.0
3881,3881,train_images/949fbd095-4.jpg,6.0
9365,9365,train_images/94a4357dd-1.jpg,6.0
7689,7689,train_images/94ae813d8-1.jpg,8.0
7690,7690,train_images/94ae813d8-2.jpg,8.0
7691,7691,train_images/94ae813d8-3.jpg,8.0
7692,7692,train_images/94ae813d8-4.jpg,8.0
7693,7693,train_images/94ae813d8-5.jpg,8.0
1484,1484,train_images/94b587221-4.jpg,4.0
1485,1485,train_images/94b587221-5.jpg,4.0
1486,1486,train_images/94b587221-7.jpg,4.0
1487,1487,train_images/94b587221-6.jpg,4.0
1488,1488,train_images/94b587221-2.jpg,4.0
8696,8696,train_images/94e9e97c4-3.jpg,4.0
8697,8697,train_images/94e9e97c4-2.jpg,4.0
8698,8698,train_images/94e9e97c4-1.jpg,4.0
8699,8699,train_images/94e9e97c4-5.jpg,4.0
8700,8700,train_images/94e9e97c4-4.jpg,4.0
8943,8943,train_images/94ec1c180-1.jpg,8.0
8944,8944,train_images/94ec1c180-2.jpg,8.0
8945,8945,train_images/94ec1c180-3.jpg,8.0
8946,8946,train_images/94ec1c180-4.jpg,8.0
7144,7144,train_images/9514ed3eb-4.jpg,5.0
7145,7145,train_images/9514ed3eb-1.jpg,5.0
7146,7146,train_images/9514ed3eb-2.jpg,5.0
7147,7147,train_images/9514ed3eb-3.jpg,5.0
8371,8371,train_images/95183dc31-1.jpg,8.0
8372,8372,train_images/95183dc31-2.jpg,8.0
8373,8373,train_images/95183dc31-3.jpg,8.0
263,263,train_images/951d3ae42-1.jpg,7.0
1640,1640,train_images/952501bdb-1.jpg,8.0
1641,1641,train_images/952501bdb-3.jpg,8.0
1642,1642,train_images/952501bdb-2.jpg,8.0
6901,6901,train_images/953416879-6.jpg,6.0
6902,6902,train_images/953416879-4.jpg,6.0
6903,6903,train_images/953416879-5.jpg,6.0
6904,6904,train_images/953416879-1.jpg,6.0
6905,6905,train_images/953416879-2.jpg,6.0
4840,4840,train_images/95563629d-1.jpg,8.0
4841,4841,train_images/95563629d-2.jpg,8.0
4842,4842,train_images/95563629d-3.jpg,8.0
4843,4843,train_images/95563629d-4.jpg,8.0
9033,9033,train_images/955e7c5cf-1.jpg,10.0
7966,7966,train_images/956548cd3-1.jpg,7.0
1588,1588,train_images/95914d469-1.jpg,6.0
1589,1589,train_images/95914d469-2.jpg,6.0
1590,1590,train_images/95914d469-3.jpg,6.0
1591,1591,train_images/95914d469-7.jpg,6.0
1592,1592,train_images/95914d469-6.jpg,6.0
4597,4597,train_images/9593c0350-2.jpg,6.0
4598,4598,train_images/9593c0350-3.jpg,6.0
4599,4599,train_images/9593c0350-1.jpg,6.0
8358,8358,train_images/95bc62678-3.jpg,5.0
8359,8359,train_images/95bc62678-2.jpg,5.0
8360,8360,train_images/95bc62678-1.jpg,5.0
8361,8361,train_images/95bc62678-5.jpg,5.0
8362,8362,train_images/95bc62678-4.jpg,5.0
967,967,train_images/95bf103d8-1.jpg,6.0
968,968,train_images/95bf103d8-3.jpg,6.0
969,969,train_images/95bf103d8-2.jpg,6.0
1962,1962,train_images/95cdbaecc-1.jpg,10.0
1963,1963,train_images/95cdbaecc-3.jpg,10.0
1964,1964,train_images/95cdbaecc-2.jpg,10.0
6492,6492,train_images/95e06e711-4.jpg,7.0
6493,6493,train_images/95e06e711-3.jpg,7.0
6494,6494,train_images/95e06e711-2.jpg,7.0
6495,6495,train_images/95e06e711-1.jpg,7.0
3662,3662,train_images/95e206d02-1.jpg,4.0
6840,6840,train_images/960de1fad-3.jpg,4.0
6841,6841,train_images/960de1fad-2.jpg,4.0
6842,6842,train_images/960de1fad-1.jpg,4.0
6843,6843,train_images/960de1fad-5.jpg,4.0
6844,6844,train_images/960de1fad-4.jpg,4.0
9896,9896,train_images/960f1a1d8-3.jpg,8.0
9897,9897,train_images/960f1a1d8-2.jpg,8.0
9898,9898,train_images/960f1a1d8-1.jpg,8.0
9899,9899,train_images/960f1a1d8-5.jpg,8.0
9900,9900,train_images/960f1a1d8-4.jpg,8.0
6859,6859,train_images/964dd458f-1.jpg,1.0
8426,8426,train_images/9679275a3-1.jpg,4.0
8427,8427,train_images/9679275a3-3.jpg,4.0
8428,8428,train_images/9679275a3-2.jpg,4.0
8429,8429,train_images/9679275a3-4.jpg,4.0
4436,4436,train_images/96792a909-2.jpg,6.0
4437,4437,train_images/96792a909-3.jpg,6.0
4438,4438,train_images/96792a909-1.jpg,6.0
8037,8037,train_images/9684a1603-2.jpg,6.0
8038,8038,train_images/9684a1603-3.jpg,6.0
8039,8039,train_images/9684a1603-1.jpg,6.0
8040,8040,train_images/9684a1603-4.jpg,6.0
7774,7774,train_images/96a1bce27-1.jpg,10.0
9079,9079,train_images/96b39751e-4.jpg,7.0
9080,9080,train_images/96b39751e-2.jpg,7.0
9081,9081,train_images/96b39751e-3.jpg,7.0
9082,9082,train_images/96b39751e-1.jpg,7.0
245,245,train_images/96cf0efdb-1.jpg,7.0
246,246,train_images/96cf0efdb-3.jpg,7.0
247,247,train_images/96cf0efdb-2.jpg,7.0
8176,8176,train_images/96eb3ec09-4.jpg,7.0
8177,8177,train_images/96eb3ec09-3.jpg,7.0
8178,8178,train_images/96eb3ec09-2.jpg,7.0
8179,8179,train_images/96eb3ec09-1.jpg,7.0
7754,7754,train_images/97094f7ec-1.jpg,7.0
5140,5140,train_images/9725bf4d2-4.jpg,6.0
5141,5141,train_images/9725bf4d2-2.jpg,6.0
5142,5142,train_images/9725bf4d2-3.jpg,6.0
5143,5143,train_images/9725bf4d2-1.jpg,6.0
1882,1882,train_images/975d32d75-4.jpg,6.0
1883,1883,train_images/975d32d75-2.jpg,6.0
1884,1884,train_images/975d32d75-3.jpg,6.0
1885,1885,train_images/975d32d75-1.jpg,6.0
3381,3381,train_images/978526235-1.jpg,9.0
3382,3382,train_images/978526235-3.jpg,9.0
3383,3383,train_images/978526235-2.jpg,9.0
3974,3974,train_images/979bab13e-1.jpg,7.0
3975,3975,train_images/979bab13e-3.jpg,7.0
3976,3976,train_images/979bab13e-2.jpg,7.0
295,295,train_images/97b0b5d92-2.jpg,10.0
296,296,train_images/97b0b5d92-1.jpg,10.0
3647,3647,train_images/97dc6aa32-5.jpg,2.0
3648,3648,train_images/97dc6aa32-4.jpg,2.0
3649,3649,train_images/97dc6aa32-3.jpg,2.0
3650,3650,train_images/97dc6aa32-2.jpg,2.0
3651,3651,train_images/97dc6aa32-1.jpg,2.0
9293,9293,train_images/97e08141e-1.jpg,6.0
1070,1070,train_images/97f8880f9-1.jpg,7.0
9083,9083,train_images/9801a0f9c-4.jpg,8.0
9084,9084,train_images/9801a0f9c-5.jpg,8.0
9085,9085,train_images/9801a0f9c-6.jpg,8.0
9086,9086,train_images/9801a0f9c-2.jpg,8.0
9087,9087,train_images/9801a0f9c-3.jpg,8.0
9307,9307,train_images/9804a7d82-3.jpg,8.0
9308,9308,train_images/9804a7d82-2.jpg,8.0
9309,9309,train_images/9804a7d82-1.jpg,8.0
3816,3816,train_images/98128b920-1.jpg,3.0
3817,3817,train_images/98128b920-2.jpg,3.0
7260,7260,train_images/984efb177-5.jpg,5.0
7261,7261,train_images/984efb177-4.jpg,5.0
7262,7262,train_images/984efb177-3.jpg,5.0
7263,7263,train_images/984efb177-2.jpg,5.0
7264,7264,train_images/984efb177-1.jpg,5.0
3042,3042,train_images/9862e5dfe-4.jpg,6.0
3043,3043,train_images/9862e5dfe-1.jpg,6.0
3044,3044,train_images/9862e5dfe-2.jpg,6.0
3045,3045,train_images/9862e5dfe-3.jpg,6.0
730,730,train_images/9882871d9-4.jpg,6.0
731,731,train_images/9882871d9-5.jpg,6.0
732,732,train_images/9882871d9-2.jpg,6.0
733,733,train_images/9882871d9-3.jpg,6.0
734,734,train_images/9882871d9-1.jpg,6.0
4007,4007,train_images/988c18c10-2.jpg,10.0
4008,4008,train_images/988c18c10-1.jpg,10.0
1120,1120,train_images/98a98311c-1.jpg,7.0
3597,3597,train_images/98b1fe759-4.jpg,4.0
3598,3598,train_images/98b1fe759-1.jpg,4.0
3599,3599,train_images/98b1fe759-2.jpg,4.0
3600,3600,train_images/98b1fe759-3.jpg,4.0
5763,5763,train_images/98c1efd96-1.jpg,4.0
5764,5764,train_images/98c1efd96-3.jpg,4.0
5765,5765,train_images/98c1efd96-2.jpg,4.0
5766,5766,train_images/98c1efd96-5.jpg,4.0
5767,5767,train_images/98c1efd96-4.jpg,4.0
5726,5726,train_images/98da79d01-1.jpg,7.0
5727,5727,train_images/98da79d01-2.jpg,7.0
1680,1680,train_images/98f0a2ac7-1.jpg,4.0
1681,1681,train_images/98f0a2ac7-3.jpg,4.0
1682,1682,train_images/98f0a2ac7-2.jpg,4.0
4477,4477,train_images/98f5b7ecf-4.jpg,7.0
4478,4478,train_images/98f5b7ecf-1.jpg,7.0
4479,4479,train_images/98f5b7ecf-3.jpg,7.0
4480,4480,train_images/98f5b7ecf-2.jpg,7.0
2188,2188,train_images/990eec1b0-3.jpg,4.0
2189,2189,train_images/990eec1b0-2.jpg,4.0
2190,2190,train_images/990eec1b0-1.jpg,4.0
8156,8156,train_images/992170cac-2.jpg,6.0
8157,8157,train_images/992170cac-1.jpg,6.0
9533,9533,train_images/992feb0f1-3.jpg,4.0
9534,9534,train_images/992feb0f1-2.jpg,4.0
9535,9535,train_images/992feb0f1-1.jpg,4.0
1646,1646,train_images/99459c30d-4.jpg,6.0
1647,1647,train_images/99459c30d-5.jpg,6.0
1648,1648,train_images/99459c30d-2.jpg,6.0
1649,1649,train_images/99459c30d-3.jpg,6.0
1650,1650,train_images/99459c30d-1.jpg,6.0
8970,8970,train_images/99859bab7-1.jpg,4.0
2066,2066,train_images/998de7b77-1.jpg,7.0
2067,2067,train_images/998de7b77-3.jpg,7.0
2068,2068,train_images/998de7b77-2.jpg,7.0
5885,5885,train_images/9999c355f-1.jpg,8.0
5886,5886,train_images/9999c355f-2.jpg,8.0
5887,5887,train_images/9999c355f-3.jpg,8.0
8719,8719,train_images/999d24492-1.jpg,2.0
8720,8720,train_images/999d24492-2.jpg,2.0
2010,2010,train_images/99c7658be-2.jpg,2.0
2011,2011,train_images/99c7658be-1.jpg,2.0
1789,1789,train_images/99cbd42dc-2.jpg,6.0
1790,1790,train_images/99cbd42dc-3.jpg,6.0
1791,1791,train_images/99cbd42dc-1.jpg,6.0
1792,1792,train_images/99cbd42dc-4.jpg,6.0
1793,1793,train_images/99cbd42dc-5.jpg,6.0
7347,7347,train_images/9a21528ec-3.jpg,8.0
7348,7348,train_images/9a21528ec-2.jpg,8.0
7349,7349,train_images/9a21528ec-1.jpg,8.0
5018,5018,train_images/9a2b50582-1.jpg,4.0
9054,9054,train_images/9a48cc316-2.jpg,6.0
9055,9055,train_images/9a48cc316-3.jpg,6.0
9056,9056,train_images/9a48cc316-1.jpg,6.0
9057,9057,train_images/9a48cc316-4.jpg,6.0
9058,9058,train_images/9a48cc316-5.jpg,6.0
1534,1534,train_images/9a4bbdd8d-1.jpg,4.0
9193,9193,train_images/9a627ad95-1.jpg,6.0
9194,9194,train_images/9a627ad95-2.jpg,6.0
9195,9195,train_images/9a627ad95-3.jpg,6.0
9196,9196,train_images/9a627ad95-6.jpg,6.0
9197,9197,train_images/9a627ad95-4.jpg,6.0
7421,7421,train_images/9a719040f-2.jpg,7.0
7422,7422,train_images/9a719040f-3.jpg,7.0
7423,7423,train_images/9a719040f-1.jpg,7.0
7424,7424,train_images/9a719040f-4.jpg,7.0
7425,7425,train_images/9a719040f-5.jpg,7.0
6724,6724,train_images/9a96189d5-3.jpg,6.0
6725,6725,train_images/9a96189d5-2.jpg,6.0
6726,6726,train_images/9a96189d5-1.jpg,6.0
6253,6253,train_images/9a965c1f0-1.jpg,7.0
3285,3285,train_images/9aa9d63f8-1.jpg,7.0
3286,3286,train_images/9aa9d63f8-2.jpg,7.0
1794,1794,train_images/9af3fec83-5.jpg,5.0
1795,1795,train_images/9af3fec83-4.jpg,5.0
1796,1796,train_images/9af3fec83-1.jpg,5.0
1797,1797,train_images/9af3fec83-3.jpg,5.0
1798,1798,train_images/9af3fec83-2.jpg,5.0
7486,7486,train_images/9afc068ae-2.jpg,7.0
7487,7487,train_images/9afc068ae-1.jpg,7.0
1056,1056,train_images/9b0f69f61-4.jpg,2.0
1057,1057,train_images/9b0f69f61-5.jpg,2.0
1058,1058,train_images/9b0f69f61-1.jpg,2.0
1059,1059,train_images/9b0f69f61-2.jpg,2.0
1060,1060,train_images/9b0f69f61-3.jpg,2.0
3959,3959,train_images/9b2aaf395-2.jpg,8.0
3960,3960,train_images/9b2aaf395-1.jpg,8.0
4915,4915,train_images/9b2d6b1f3-1.jpg,4.0
4916,4916,train_images/9b2d6b1f3-2.jpg,4.0
1206,1206,train_images/9b6883f3c-3.jpg,6.0
1207,1207,train_images/9b6883f3c-2.jpg,6.0
1208,1208,train_images/9b6883f3c-1.jpg,6.0
7194,7194,train_images/9b95ec85b-1.jpg,5.0
7195,7195,train_images/9b95ec85b-2.jpg,5.0
3198,3198,train_images/9b980624e-1.jpg,3.0
3199,3199,train_images/9b980624e-2.jpg,3.0
3200,3200,train_images/9b980624e-3.jpg,3.0
9039,9039,train_images/9ba7b7b9c-2.jpg,5.0
9040,9040,train_images/9ba7b7b9c-1.jpg,5.0
7548,7548,train_images/9bd70dc2b-5.jpg,6.0
7549,7549,train_images/9bd70dc2b-4.jpg,6.0
7550,7550,train_images/9bd70dc2b-3.jpg,6.0
7551,7551,train_images/9bd70dc2b-2.jpg,6.0
7552,7552,train_images/9bd70dc2b-1.jpg,6.0
5837,5837,train_images/9beedceb9-2.jpg,4.0
5838,5838,train_images/9beedceb9-3.jpg,4.0
5839,5839,train_images/9beedceb9-1.jpg,4.0
4501,4501,train_images/9bfca7e65-6.jpg,6.0
4502,4502,train_images/9bfca7e65-4.jpg,6.0
4503,4503,train_images/9bfca7e65-5.jpg,6.0
4504,4504,train_images/9bfca7e65-1.jpg,6.0
4505,4505,train_images/9bfca7e65-2.jpg,6.0
9203,9203,train_images/9c178d0f4-4.jpg,5.0
9204,9204,train_images/9c178d0f4-3.jpg,5.0
9205,9205,train_images/9c178d0f4-2.jpg,5.0
9206,9206,train_images/9c178d0f4-1.jpg,5.0
1659,1659,train_images/9c26f0fed-2.jpg,6.0
1660,1660,train_images/9c26f0fed-3.jpg,6.0
1661,1661,train_images/9c26f0fed-1.jpg,6.0
1662,1662,train_images/9c26f0fed-4.jpg,6.0
5308,5308,train_images/9c443e54d-1.jpg,8.0
5309,5309,train_images/9c443e54d-3.jpg,8.0
5310,5310,train_images/9c443e54d-2.jpg,8.0
5311,5311,train_images/9c443e54d-5.jpg,8.0
5312,5312,train_images/9c443e54d-4.jpg,8.0
7100,7100,train_images/9c583aec6-3.jpg,4.0
7101,7101,train_images/9c583aec6-2.jpg,4.0
7102,7102,train_images/9c583aec6-1.jpg,4.0
7103,7103,train_images/9c583aec6-4.jpg,4.0
4934,4934,train_images/9c70eee7b-1.jpg,7.0
4378,4378,train_images/9c7476c25-1.jpg,7.0
4379,4379,train_images/9c7476c25-2.jpg,7.0
4380,4380,train_images/9c7476c25-3.jpg,7.0
970,970,train_images/9c777bb01-5.jpg,5.0
971,971,train_images/9c777bb01-4.jpg,5.0
972,972,train_images/9c777bb01-6.jpg,5.0
973,973,train_images/9c777bb01-3.jpg,5.0
974,974,train_images/9c777bb01-2.jpg,5.0
2279,2279,train_images/9c95b7659-2.jpg,6.0
2280,2280,train_images/9c95b7659-3.jpg,6.0
2281,2281,train_images/9c95b7659-1.jpg,6.0
6733,6733,train_images/9ca5f1891-2.jpg,7.0
6734,6734,train_images/9ca5f1891-3.jpg,7.0
6735,6735,train_images/9ca5f1891-1.jpg,7.0
9026,9026,train_images/9ca6debf5-1.jpg,9.0
9027,9027,train_images/9ca6debf5-3.jpg,9.0
9028,9028,train_images/9ca6debf5-2.jpg,9.0
9029,9029,train_images/9ca6debf5-4.jpg,9.0
2563,2563,train_images/9cb525274-3.jpg,3.0
2564,2564,train_images/9cb525274-2.jpg,3.0
2565,2565,train_images/9cb525274-1.jpg,3.0
2287,2287,train_images/9cbc1fb81-2.jpg,7.0
2288,2288,train_images/9cbc1fb81-3.jpg,7.0
2289,2289,train_images/9cbc1fb81-1.jpg,7.0
2290,2290,train_images/9cbc1fb81-4.jpg,7.0
2291,2291,train_images/9cbc1fb81-5.jpg,7.0
8012,8012,train_images/9ceada263-2.jpg,6.0
8013,8013,train_images/9ceada263-1.jpg,6.0
3293,3293,train_images/9cf32e2a6-3.jpg,7.0
3294,3294,train_images/9cf32e2a6-2.jpg,7.0
3295,3295,train_images/9cf32e2a6-1.jpg,7.0
754,754,train_images/9d03d5988-4.jpg,6.0
755,755,train_images/9d03d5988-2.jpg,6.0
756,756,train_images/9d03d5988-3.jpg,6.0
757,757,train_images/9d03d5988-1.jpg,6.0
2857,2857,train_images/9d3d3b938-1.jpg,6.0
2858,2858,train_images/9d3d3b938-2.jpg,6.0
5026,5026,train_images/9d466bbca-8.jpg,2.0
5027,5027,train_images/9d466bbca-9.jpg,2.0
5028,5028,train_images/9d466bbca-2.jpg,2.0
5029,5029,train_images/9d466bbca-3.jpg,2.0
5030,5030,train_images/9d466bbca-1.jpg,2.0
9398,9398,train_images/9d4cf29f6-2.jpg,8.0
9399,9399,train_images/9d4cf29f6-3.jpg,8.0
9400,9400,train_images/9d4cf29f6-1.jpg,8.0
9401,9401,train_images/9d4cf29f6-4.jpg,8.0
9402,9402,train_images/9d4cf29f6-5.jpg,8.0
3465,3465,train_images/9d602bd84-4.jpg,8.0
3466,3466,train_images/9d602bd84-5.jpg,8.0
3467,3467,train_images/9d602bd84-2.jpg,8.0
3468,3468,train_images/9d602bd84-3.jpg,8.0
3469,3469,train_images/9d602bd84-1.jpg,8.0
2917,2917,train_images/9d82e4438-4.jpg,8.0
2918,2918,train_images/9d82e4438-5.jpg,8.0
2919,2919,train_images/9d82e4438-1.jpg,8.0
2920,2920,train_images/9d82e4438-2.jpg,8.0
2921,2921,train_images/9d82e4438-3.jpg,8.0
8938,8938,train_images/9d87fbd92-11.jpg,5.0
8939,8939,train_images/9d87fbd92-10.jpg,5.0
8940,8940,train_images/9d87fbd92-6.jpg,5.0
8941,8941,train_images/9d87fbd92-7.jpg,5.0
8942,8942,train_images/9d87fbd92-5.jpg,5.0
3495,3495,train_images/9d9197e7e-1.jpg,4.0
3496,3496,train_images/9d9197e7e-2.jpg,4.0
3497,3497,train_images/9d9197e7e-3.jpg,4.0
3498,3498,train_images/9d9197e7e-6.jpg,4.0
3499,3499,train_images/9d9197e7e-4.jpg,4.0
1985,1985,train_images/9d9d9f2cf-1.jpg,8.0
1986,1986,train_images/9d9d9f2cf-3.jpg,8.0
1987,1987,train_images/9d9d9f2cf-2.jpg,8.0
1988,1988,train_images/9d9d9f2cf-5.jpg,8.0
1989,1989,train_images/9d9d9f2cf-4.jpg,8.0
1906,1906,train_images/9da5c9d23-1.jpg,6.0
7732,7732,train_images/9daaa4e8f-1.jpg,8.0
7733,7733,train_images/9daaa4e8f-3.jpg,8.0
7734,7734,train_images/9daaa4e8f-2.jpg,8.0
7735,7735,train_images/9daaa4e8f-4.jpg,8.0
6245,6245,train_images/9dbcae6f7-1.jpg,6.0
6246,6246,train_images/9dbcae6f7-2.jpg,6.0
6247,6247,train_images/9dbcae6f7-3.jpg,6.0
6248,6248,train_images/9dbcae6f7-4.jpg,6.0
6249,6249,train_images/9dbcae6f7-5.jpg,6.0
3253,3253,train_images/9dca27ec4-4.jpg,6.0
3254,3254,train_images/9dca27ec4-1.jpg,6.0
3255,3255,train_images/9dca27ec4-3.jpg,6.0
3256,3256,train_images/9dca27ec4-2.jpg,6.0
2542,2542,train_images/9dd3b3bce-1.jpg,6.0
5239,5239,train_images/9dd9f107d-1.jpg,6.0
7513,7513,train_images/9dfee7db3-4.jpg,8.0
7514,7514,train_images/9dfee7db3-1.jpg,8.0
7515,7515,train_images/9dfee7db3-2.jpg,8.0
7516,7516,train_images/9dfee7db3-3.jpg,8.0
2354,2354,train_images/9e046289f-1.jpg,8.0
2355,2355,train_images/9e046289f-2.jpg,8.0
7758,7758,train_images/9e3e99760-1.jpg,8.0
7759,7759,train_images/9e3e99760-2.jpg,8.0
7760,7760,train_images/9e3e99760-3.jpg,8.0
1174,1174,train_images/9e4420002-5.jpg,6.0
1175,1175,train_images/9e4420002-4.jpg,6.0
1176,1176,train_images/9e4420002-1.jpg,6.0
1177,1177,train_images/9e4420002-3.jpg,6.0
1178,1178,train_images/9e4420002-2.jpg,6.0
1153,1153,train_images/9ea3739e8-1.jpg,7.0
1154,1154,train_images/9ea3739e8-2.jpg,7.0
1155,1155,train_images/9ea3739e8-3.jpg,7.0
1156,1156,train_images/9ea3739e8-7.jpg,7.0
1157,1157,train_images/9ea3739e8-6.jpg,7.0
6091,6091,train_images/9ea482068-4.jpg,7.0
6092,6092,train_images/9ea482068-2.jpg,7.0
6093,6093,train_images/9ea482068-3.jpg,7.0
6094,6094,train_images/9ea482068-1.jpg,7.0
6614,6614,train_images/9ebf6e448-4.jpg,4.0
6615,6615,train_images/9ebf6e448-1.jpg,4.0
6616,6616,train_images/9ebf6e448-2.jpg,4.0
6617,6617,train_images/9ebf6e448-3.jpg,4.0
439,439,train_images/9ef11ed6e-1.jpg,7.0
1809,1809,train_images/9f02a1c14-1.jpg,8.0
5633,5633,train_images/9f0635623-5.jpg,4.0
5634,5634,train_images/9f0635623-4.jpg,4.0
5635,5635,train_images/9f0635623-3.jpg,4.0
5636,5636,train_images/9f0635623-2.jpg,4.0
5637,5637,train_images/9f0635623-1.jpg,4.0
271,271,train_images/9f12dbf17-1.jpg,4.0
272,272,train_images/9f12dbf17-12.jpg,4.0
273,273,train_images/9f12dbf17-13.jpg,4.0
274,274,train_images/9f12dbf17-2.jpg,4.0
275,275,train_images/9f12dbf17-11.jpg,4.0
1309,1309,train_images/9fb8e5e73-5.jpg,8.0
1310,1310,train_images/9fb8e5e73-4.jpg,8.0
1311,1311,train_images/9fb8e5e73-3.jpg,8.0
1312,1312,train_images/9fb8e5e73-2.jpg,8.0
1313,1313,train_images/9fb8e5e73-1.jpg,8.0
3996,3996,train_images/9fc14401a-1.jpg,6.0
8600,8600,train_images/9fd0556db-1.jpg,7.0
582,582,train_images/9fdb3a2a2-6.jpg,6.0
583,583,train_images/9fdb3a2a2-7.jpg,6.0
584,584,train_images/9fdb3a2a2-5.jpg,6.0
585,585,train_images/9fdb3a2a2-4.jpg,6.0
586,586,train_images/9fdb3a2a2-1.jpg,6.0
400,400,train_images/9feae89ad-2.jpg,7.0
401,401,train_images/9feae89ad-3.jpg,7.0
402,402,train_images/9feae89ad-1.jpg,7.0
403,403,train_images/9feae89ad-4.jpg,7.0
404,404,train_images/9feae89ad-5.jpg,7.0
1347,1347,train_images/a00eaa0fb-4.jpg,10.0
1348,1348,train_images/a00eaa0fb-2.jpg,10.0
1349,1349,train_images/a00eaa0fb-3.jpg,10.0
1350,1350,train_images/a00eaa0fb-1.jpg,10.0
1030,1030,train_images/a0124e47a-2.jpg,4.0
1031,1031,train_images/a0124e47a-3.jpg,4.0
1032,1032,train_images/a0124e47a-1.jpg,4.0
1033,1033,train_images/a0124e47a-4.jpg,4.0
1034,1034,train_images/a0124e47a-5.jpg,4.0
9579,9579,train_images/a01ab5b30-1.jpg,2.0
9580,9580,train_images/a01ab5b30-2.jpg,2.0
9581,9581,train_images/a01ab5b30-3.jpg,2.0
6266,6266,train_images/a04a67a2e-5.jpg,7.0
6267,6267,train_images/a04a67a2e-4.jpg,7.0
6268,6268,train_images/a04a67a2e-1.jpg,7.0
6269,6269,train_images/a04a67a2e-3.jpg,7.0
6270,6270,train_images/a04a67a2e-2.jpg,7.0
8561,8561,train_images/a08030c6f-2.jpg,8.0
8562,8562,train_images/a08030c6f-1.jpg,8.0
3830,3830,train_images/a0c1384d1-5.jpg,4.0
3831,3831,train_images/a0c1384d1-4.jpg,4.0
3832,3832,train_images/a0c1384d1-1.jpg,4.0
3833,3833,train_images/a0c1384d1-3.jpg,4.0
3834,3834,train_images/a0c1384d1-2.jpg,4.0
4760,4760,train_images/a0c15424b-1.jpg,10.0
4761,4761,train_images/a0c15424b-3.jpg,10.0
4762,4762,train_images/a0c15424b-2.jpg,10.0
4763,4763,train_images/a0c15424b-6.jpg,10.0
4764,4764,train_images/a0c15424b-5.jpg,10.0
2515,2515,train_images/a0da2621e-3.jpg,7.0
2516,2516,train_images/a0da2621e-2.jpg,7.0
2517,2517,train_images/a0da2621e-1.jpg,7.0
2518,2518,train_images/a0da2621e-5.jpg,7.0
2519,2519,train_images/a0da2621e-4.jpg,7.0
2799,2799,train_images/a0e71d03a-1.jpg,5.0
2800,2800,train_images/a0e71d03a-3.jpg,5.0
2801,2801,train_images/a0e71d03a-2.jpg,5.0
2802,2802,train_images/a0e71d03a-4.jpg,5.0
9211,9211,train_images/a1019e087-1.jpg,2.0
9212,9212,train_images/a1019e087-2.jpg,2.0
3091,3091,train_images/a1188fdb7-1.jpg,7.0
2361,2361,train_images/a120cae65-1.jpg,8.0
350,350,train_images/a12589a09-1.jpg,6.0
1127,1127,train_images/a12bb119e-4.jpg,8.0
1128,1128,train_images/a12bb119e-2.jpg,8.0
1129,1129,train_images/a12bb119e-3.jpg,8.0
1130,1130,train_images/a12bb119e-1.jpg,8.0
3802,3802,train_images/a143b5edf-1.jpg,4.0
3803,3803,train_images/a143b5edf-2.jpg,4.0
8107,8107,train_images/a1543decd-2.jpg,9.0
8108,8108,train_images/a1543decd-3.jpg,9.0
8109,8109,train_images/a1543decd-1.jpg,9.0
8110,8110,train_images/a1543decd-4.jpg,9.0
8111,8111,train_images/a1543decd-5.jpg,9.0
1459,1459,train_images/a1769f482-2.jpg,3.0
1460,1460,train_images/a1769f482-3.jpg,3.0
1461,1461,train_images/a1769f482-1.jpg,3.0
2553,2553,train_images/a19305a1a-4.jpg,6.0
2554,2554,train_images/a19305a1a-1.jpg,6.0
2555,2555,train_images/a19305a1a-2.jpg,6.0
2556,2556,train_images/a19305a1a-3.jpg,6.0
8137,8137,train_images/a1b34954b-5.jpg,8.0
8138,8138,train_images/a1b34954b-4.jpg,8.0
8139,8139,train_images/a1b34954b-3.jpg,8.0
8140,8140,train_images/a1b34954b-2.jpg,8.0
8141,8141,train_images/a1b34954b-1.jpg,8.0
7217,7217,train_images/a1ba2f016-3.jpg,7.0
7218,7218,train_images/a1ba2f016-2.jpg,7.0
7219,7219,train_images/a1ba2f016-1.jpg,7.0
9118,9118,train_images/a1d05e431-5.jpg,4.0
9119,9119,train_images/a1d05e431-4.jpg,4.0
9120,9120,train_images/a1d05e431-3.jpg,4.0
9121,9121,train_images/a1d05e431-2.jpg,4.0
9122,9122,train_images/a1d05e431-1.jpg,4.0
4142,4142,train_images/a1e153676-4.jpg,6.0
4143,4143,train_images/a1e153676-5.jpg,6.0
4144,4144,train_images/a1e153676-1.jpg,6.0
4145,4145,train_images/a1e153676-2.jpg,6.0
4146,4146,train_images/a1e153676-3.jpg,6.0
6298,6298,train_images/a206ce13b-1.jpg,7.0
5226,5226,train_images/a22c43e29-2.jpg,3.0
5227,5227,train_images/a22c43e29-3.jpg,3.0
5228,5228,train_images/a22c43e29-1.jpg,3.0
