,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion
708,1,George,6,Beagle,Mixed Breed,1,Brown,Cream,#N/A,1,1,2,1,2,1,1,0,Selangor,507af30fabc5c40d30ec7643e982e013,0,999d24492,2,0,2,sad
709,1,Puppy Girl,4,Mixed Breed,Mixed Breed,2,Black,Brown,#N/A,2,2,2,2,2,1,1,0,Perak,f1c38819ddf73d5bf498d09ec869385d,0,8bb34f0bd,7,3,7,playful
710,2,Pirate!,2,Domestic Short Hair,NA,1,Black,#N/A,#N/A,1,1,2,2,2,1,1,0,Kuala Lumpur,f6080f1410be2e82effaa1b8f4dfb247,0,3d13aab91,6,2,7,scared
711,1,,3,Mixed Breed,Spitz,1,Golden,Cream,White,2,1,1,1,2,1,1,0,Kuala Lumpur,a881ab82bad8a88e35c3e28ad66a2cbd,0,923a7163c,3,2,6.5,happy
712,1,"3 Brother (Daidi, Kingking & Ince)",10,Mixed Breed,Mixed Breed,1,Black,Golden,White,2,2,1,1,2,1,3,0,Selangor,9b8539c30b692a962995f6c481bcb0e2,1,0adebbf21,12,4,6,sad
713,1,Cute Puppies For Adoption,1,Mixed Breed,Rottweiler,3,Black,Brown,Yellow,2,2,2,2,2,1,6,50,Kuala Lumpur,430230aabdbdb7948efe8fb2fd94456b,0,0e61fe015,5,2,8.5,playful
714,1,No Name,2,Mixed Breed,Mixed Breed,2,Black,#N/A,#N/A,2,1,1,1,3,1,1,0,Kuala Lumpur,d82bf7d7d9f0c06d3a4b0e23bfaec54c,0,04a555b91,2,4,3.5,"sad,timid"
715,2,,1,Domestic Short Hair,NA,1,Black,Brown,#N/A,1,1,3,3,3,2,1,0,Kuala Lumpur,698b2e61f325ea11eaa824381ecacd42,0,b558d016b,4,2,6,sad
716,2,,9,Domestic Short Hair,NA,2,Gray,#N/A,#N/A,2,1,3,3,3,1,1,0,Kuala Lumpur,6211626837cfe200adeb6c6b385be694,0,b8fda5b3b,3,4,6,scared
717,2,Smokey 2.0,20,Domestic Short Hair,Siamese,2,Brown,Cream,White,1,1,2,1,1,1,1,30,Selangor,6f40a7acfad5cc0bb3e44591ea446c05,0,a80687cf1,3,4,8,content
718,1,Henna,5,Mixed Breed,NA,2,Black,#N/A,#N/A,2,2,1,1,1,1,1,0,Selangor,2e53c8cd2454a77eb195a039ee28b8f6,0,4cc05c35d,8,4,5.5,"happy,timid"
719,2,Kittens For Adoption,3,Tabby,NA,2,Brown,Cream,White,2,1,2,1,2,1,2,0,Selangor,2c5118c93f6f86f48d22d6f183e765c7,0,0d4e58071,6,4,6,content
720,2,Leia The Kitten,3,Domestic Medium Hair,Domestic Short Hair,2,Black,Golden,White,2,1,2,2,2,1,1,0,Selangor,5aca30a29e8290093fee2a334d65d835,0,84222fa53,2,2,2,playful
721,2,Princess,3,Maine Coon,Persian,2,Brown,Golden,#N/A,1,2,2,1,2,1,1,100,Kuala Lumpur,1553d03a6422ca418355d6f4022c23cf,0,87b753139,5,2,10,sad
722,1,Snowie-,35,Golden Retriever,Labrador Retriever,2,Golden,#N/A,#N/A,2,2,2,1,1,1,1,50,Johor,4436950a0688eb8e376bc00845099e19,0,a8cfbf446,2,2,8,happy
723,1,Beauty,2,Mixed Breed,NA,2,Black,White,#N/A,2,2,2,2,2,2,1,150,Selangor,001e42763024f9d4abe31e79472b1827,0,bd7f07424,2,4,5,sad
724,2,DoReMiFa,1,Domestic Medium Hair,NA,3,Black,Yellow,White,1,2,2,2,2,1,4,0,Selangor,e194190fa50fdc969ef1e4d063ea7851,0,38c82bfc5,5,2,6,timid
725,1,Roxie,1,Mixed Breed,NA,2,Black,White,#N/A,2,2,2,2,2,1,1,0,Selangor,72da73fe3eec6c512cc04371f97760b5,0,8773f250c,9,2,10,happy
726,1,Cotton,24,Terrier,Maltese,2,White,#N/A,#N/A,2,2,3,3,3,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,302eb3771,10,3,7,playful
727,1,Apple & Micky: 2 Female Rottweilers,36,Rottweiler,NA,2,Black,Brown,#N/A,3,1,1,1,1,1,2,0,Kuala Lumpur,8e2207f744c7b5fe18f96aa72ba94ee1,0,0d4b69793,4,2,2,happy
728,1,M6,2,Mixed Breed,Mixed Breed,2,Cream,#N/A,#N/A,2,2,2,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,a77b63ee1,8,3,5,timid
729,2,KAKAK,2,Domestic Medium Hair,NA,2,Black,Brown,Yellow,2,1,2,1,3,1,1,0,Selangor,167119eeb94dec6c615c602952c527c8,0,dd4196a55,5,2,5.5,playful
730,2,Burmish Kitten,2,Burmese,Siamese,2,Cream,#N/A,#N/A,2,1,2,1,2,1,1,150,Selangor,d7cfc144e0649ad8e9acc77eec170cd4,0,fac4ca24b,4,1,6,content
731,1,JENIFFER,1,Mixed Breed,Mixed Breed,2,Brown,#N/A,#N/A,2,1,2,2,1,1,1,0,Selangor,13733222f015ec6a0017c3c0527738ff,0,bdb5b7ecb,3,1,7,timid
732,2,Baby,3,Domestic Medium Hair,NA,1,Golden,White,#N/A,2,2,2,1,2,1,1,0,Selangor,f2dec89db8375442ad747297f30d8786,0,57aa560b5,3,4,6,timid
733,2,"Friendly, Female, Tamchiak",2,Bengal,Domestic Short Hair,3,Gray,#N/A,#N/A,2,1,2,1,2,1,3,20,Selangor,1b9c562d02940f66e31ce2b8168bd32e,0,105c00abe,13,1,6.5,timid
734,2,Si Kental & Si Manja *Urgent*,1,Domestic Short Hair,Domestic Medium Hair,3,Black,Brown,White,1,1,2,2,2,1,2,0,Kuala Lumpur,2f29e4131291f6505d0cf6949f3a8e33,0,a89005005,11,2,4.5,content
735,1,Odory,2,Mixed Breed,NA,2,Yellow,#N/A,#N/A,1,1,2,1,2,1,1,0,Selangor,a319219c85120e3b56c6e45f7f205cbe,0,9aa9d63f8,2,1,7,sad
736,2,Alex,12,Domestic Short Hair,NA,1,Gray,White,#N/A,3,1,1,1,1,1,1,20,Kuala Lumpur,25a273e8b16a72725ee2ab6033d32194,0,ae7f59170,5,4,5,"mean,sad"
737,2,,3,Domestic Short Hair,NA,3,Black,Gray,White,3,1,3,3,3,1,3,0,Selangor,9bb6a0a909be2c2a172b074d3aa414c2,0,98f0a2ac7,3,1,4,content
738,2,Angel,2,Domestic Medium Hair,NA,2,Yellow,White,#N/A,2,2,2,2,2,2,1,0,Selangor,fc7d315a17b33e3b54d09a1afd742ced,0,98f5b7ecf,4,3,6.5,timid
739,1,,3,Mixed Breed,NA,3,Black,Brown,Cream,2,3,2,2,2,1,5,0,Selangor,ffe9d666deaad333538c341dc3a39d9a,0,8bd033254,7,3,10,playful
740,1,Sparkle,3,Mixed Breed,NA,2,Brown,White,#N/A,2,2,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,331a745e8,7,3,5,playful
741,1,D2(131014) Friendly,41,Mixed Breed,NA,2,Brown,Golden,White,2,1,1,1,1,1,1,80,Selangor,d372aa7115ee3c2e5e4796462dec984b,0,15592a54c,4,4,5.5,scared
742,2,Tuxedo Kitten,2,Domestic Short Hair,NA,1,Black,White,#N/A,2,1,2,2,2,1,1,0,Selangor,28f8fcf644fd0dbd7f160576547fe041,0,edd79adb8,4,3,6,playful
743,1,Ladybird,3,Labrador Retriever,Mixed Breed,2,Cream,White,#N/A,3,2,3,3,1,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,53bb1d133,3,3,3,content
744,2,Mojo,4,Domestic Short Hair,NA,1,Golden,#N/A,#N/A,1,1,2,1,2,1,1,0,Selangor,49b5b04692a79f4062172abba3d9c8ff,0,f794655ee,3,1,6,mean
745,1,Puppy 1,2,Mixed Breed,NA,1,Black,Brown,#N/A,2,1,2,1,2,1,1,0,Pulau Pinang,fd970cc91d06d82eebf046340137b272,0,72626612c,6,2,9,timid
746,2,Kitty,6,Domestic Short Hair,NA,2,Black,Brown,Gray,2,1,1,1,1,1,1,0,Kuala Lumpur,69c67a58c4b1aa98f1f44aca7dfd6f42,0,fa45ffcb8,1,3,1,mean
747,1,Li Li,1,Mixed Breed,NA,2,Cream,#N/A,#N/A,1,1,2,2,2,1,1,0,Selangor,3c4a99d90947aff17feeda0ac4cf61b8,0,b1170cc46,1,2,5,playful
748,2,Katty (video),4,Domestic Short Hair,NA,2,Black,Yellow,White,2,1,1,1,2,1,1,0,Kuala Lumpur,6ac4171715e5fc1d69131b86a9bec346,1,5e9539f73,3,3,3.5,"scared,timid"
749,2,Cheepee & Munchee,48,Domestic Short Hair,NA,1,Black,Brown,White,2,1,2,1,1,1,2,0,Selangor,8dcf422c2649c0d3a2fd4b7362141323,0,e1e58cd50,6,2,3,content
750,1,Adorable Female Puppy !!,2,Mixed Breed,NA,2,Black,Cream,#N/A,2,1,1,1,2,1,1,0,Kuala Lumpur,8755c08f67ca281178243c20d2ad2f8a,0,f0137d4e3,5,2,6,content
751,1,SUNNY,19,Mixed Breed,NA,1,Black,White,#N/A,2,1,1,1,1,1,1,0,Terengganu,3f87b99ed2a58054dddc3a43bc1f82b8,0,4d73d97fd,4,4,6.5,content
752,1,Coco Girl,1,Mixed Breed,NA,2,Black,Brown,Cream,2,2,2,1,1,1,1,0,Selangor,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,22c2f101e,7,3,7,sad
753,2,Tiff,1,Domestic Short Hair,NA,1,Black,Yellow,White,2,1,2,2,2,1,1,0,Kuala Lumpur,0e1cad7ff9785c7cd95cc1f2f3386a6d,0,0b04b1c7a,4,4,5,mean
754,2,Tam N Coffee,3,Domestic Medium Hair,Exotic Shorthair,3,Black,Brown,Cream,1,2,2,2,2,1,2,0,Selangor,110f576b51820ce5ea021f90792991c1,0,bcec3d919,5,1,5.5,mean
755,1,Lu Lu,24,Terrier,NA,2,White,#N/A,#N/A,2,3,3,3,1,1,1,0,Selangor,375b7f4f0f0ee1f108a5209dbd77f545,0,1936c68a5,1,4,5,happy
756,1,Jin Jin,2,Mixed Breed,NA,2,Black,#N/A,#N/A,2,1,1,1,2,1,1,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,05f84991b,10,2,4,happy
757,1,Trixie,132,Labrador Retriever,Mixed Breed,2,Brown,Cream,#N/A,2,2,1,1,1,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,a36e3c034,4,3,4,happy
758,2,Tyler Lee,2,Domestic Short Hair,NA,1,Golden,#N/A,#N/A,2,1,1,1,1,1,1,0,Selangor,c7bff1d19a3e53bae9e174fdd025ebcd,0,e3dbfe4c0,8,3,7.5,timid
759,2,Kittens (2 Months Old),2,American Shorthair,Bengal,3,Black,Brown,White,2,1,2,2,2,1,5,0,Selangor,39006661857dd0ffccf95206e1d52981,0,d41f2a466,8,0,6,playful
760,1,NT-Male Puppy-02,1,Mixed Breed,NA,1,Black,#N/A,#N/A,2,1,2,2,2,1,1,0,Pulau Pinang,3223e1c4cb2bef48823ee5c604b9aa04,0,05f00d521,1,2,10,content
761,2,Bobby,1,Domestic Short Hair,NA,1,Black,Brown,Gray,1,1,2,2,2,1,1,0,Pahang,87fc4bf5c33f32ebcac3ad45bf2d9d4c,0,d3dbf1e95,2,1,8.5,content
762,1,Dandy,7,Mixed Breed,Finnish Spitz,2,Brown,#N/A,#N/A,2,2,1,1,2,1,1,0,Selangor,e64acebf4aca85c96df916230c3df385,0,49d4a0adf,4,4,8,mean
763,1,Chocolate And Lui Lui,4,Mixed Breed,NA,2,Brown,#N/A,#N/A,1,1,2,2,2,2,2,0,Selangor,90b7b4276ca4394f6d471307ca9c2765,0,2a5e70892,4,4,4.5,"scared,timid"
764,2,Sopy,13,Domestic Medium Hair,Munchkin,2,Golden,White,#N/A,2,2,1,1,1,1,1,0,Selangor,f865e53c974af126c18e940ae1c1ee4f,0,1e759fed0,4,4,8,content
765,1,Lola,2,Mixed Breed,NA,2,Black,Brown,#N/A,2,1,1,1,2,1,1,0,Kuala Lumpur,d53eef65b597c43396de4e532e27a34b,0,4d98e5623,2,3,6.5,content
766,1,,1,Mixed Breed,NA,1,Black,Brown,#N/A,2,1,1,1,2,1,1,0,Selangor,3f42331cc979d89f2600ee2a7d4d2111,0,5550a68dc,5,4,8.333333333,sad
767,1,Nellie,2,Mixed Breed,NA,2,Brown,White,#N/A,2,2,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,755abaa79,1,2,5,timid
768,2,Snow & Poof,2,Siamese,Tabby,2,Brown,Cream,White,1,1,2,1,2,1,1,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,c8eef30bd,4,2,5,content
769,1,Jackie,72,Belgian Shepherd Malinois,NA,2,Brown,#N/A,#N/A,2,2,1,1,2,1,1,0,Selangor,6e01557fa1ba1fa0b1fa133df16411d7,0,9862e5dfe,4,4,6,playful
770,2,Kitten,0,Domestic Medium Hair,NA,2,Black,Brown,White,3,2,2,2,2,1,3,0,Kuala Lumpur,b9d0789be2dc6ac02a2f0e31aad7adc7,2,4138a8f48,4,2,6,playful
771,2,Little MONSTER,3,Domestic Short Hair,NA,1,Yellow,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,dd7e4618761fb9c590572a6a95cf8df8,0,5dc7d3dc7,18,3,8,timid
772,1,Kyra,19,Doberman Pinscher,NA,2,Black,Brown,Cream,3,1,1,1,2,1,1,500,Selangor,9a013b6cb02199a22f733e87ed14fa7b,0,087fbda7e,4,2,3,playful
773,2,Liam,2,Domestic Short Hair,NA,2,Brown,Yellow,#N/A,2,1,2,2,2,1,1,0,Selangor,dca6e59d589d8a712b4e7b0c57b0c48d,0,7133307db,4,2,4,scared
774,1,Julie,3,Mixed Breed,NA,2,Black,Brown,#N/A,2,1,2,1,2,1,1,0,Johor,31de822d0adce3e2dad7dcedfbee2ba8,0,d45562a98,3,3,6.5,sad
775,2,,2,Domestic Short Hair,NA,2,Yellow,White,#N/A,1,1,2,2,2,1,1,0,Selangor,9337f0eb32c936ad86bcd607c5fbfb74,0,31dbaafaa,3,3,9,content
776,1,Julie,4,Mixed Breed,Mixed Breed,2,Brown,White,#N/A,1,2,3,1,1,1,1,0,Selangor,e8b60179614aa81703e01108649313b4,0,3d9346cfb,2,4,9,happy
777,1,CoCo,5,Mixed Breed,NA,2,Black,#N/A,#N/A,2,1,1,1,1,1,1,250,Selangor,64830d997df61feeed4cc0e06bbc4dc8,1,d87ff9c80,4,4,9,"content,timid"
778,2,Ms Ellen (DeGeneres),12,Domestic Medium Hair,Domestic Medium Hair,2,Black,Gray,White,2,1,1,1,1,1,1,0,Selangor,5fc6b4f39959a3d129490777ecaf572b,0,f662bdf71,9,4,5,content
779,2,Zara,7,Domestic Short Hair,NA,2,Black,#N/A,#N/A,2,1,3,1,3,1,1,0,Kuala Lumpur,25a273e8b16a72725ee2ab6033d32194,0,f15cd5cd9,10,4,4,content
780,2,Fishball (JB/KL/PJ),2,Domestic Short Hair,NA,1,Brown,Golden,White,2,1,2,2,2,1,1,10,Selangor,8f5fb37f32a030ce8d4ed627356afdd3,0,bea48a6a7,5,3,5,content
781,1,Mimi,2,Mixed Breed,NA,2,Black,#N/A,#N/A,2,2,2,2,2,1,1,0,Selangor,078ac8242f2afe6f702814bc6d8c7823,0,f095385ff,5,2,8,sad
782,2,Dalyla,36,Domestic Medium Hair,Domestic Medium Hair,2,Black,Gray,#N/A,2,2,2,2,2,1,1,0,Kuala Lumpur,363c725ea5fa97d8e5a353bef63f7d68,0,ab2254697,5,2,7,content
783,2,Pixie,3,Domestic Medium Hair,NA,2,Golden,White,#N/A,1,2,2,2,2,1,1,0,Selangor,2cf62500952404aec56411c40ec4922e,0,6afe7ee11,5,2,8,playful
784,2,Nini,2,Domestic Short Hair,NA,2,Golden,White,#N/A,1,1,2,2,2,1,1,80,Selangor,95eab75701bfbddafb9e1e01e1ee9214,0,5d5942493,3,2,9,happy
785,1,Kopi,2,Mixed Breed,NA,2,Brown,#N/A,#N/A,2,1,2,2,2,1,1,0,Selangor,e194190fa50fdc969ef1e4d063ea7851,0,2edce7d92,5,1,8,happy
786,1,Simba,3,Mixed Breed,NA,1,Brown,#N/A,#N/A,2,2,2,1,2,1,1,0,Selangor,72da73fe3eec6c512cc04371f97760b5,0,e8be13bdf,6,1,5,content
787,2,,12,Domestic Short Hair,NA,2,Golden,#N/A,#N/A,2,1,3,3,3,1,1,0,Kuala Lumpur,01313bdd3bb0783db431f5fc197f86b6,0,1803e4c27,2,4,2.5,"mean,timid"
788,2,Cleo,36,Domestic Short Hair,NA,2,Black,Yellow,Cream,2,1,2,2,2,1,1,0,Kuala Lumpur,45913f9a39b989a7c554be66403f0d45,0,5da6b63bc,5,4,7.5,content
789,1,Myra,3,Mixed Breed,Labrador Retriever,2,Black,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,732fa3cb9,13,4,2,timid
790,1,Callie,1,Rat Terrier,Mixed Breed,2,Black,Brown,White,2,1,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,6114449db,4,3,8,happy
791,2,Maze,18,Domestic Short Hair,NA,2,Black,Yellow,White,1,1,3,1,3,1,1,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,35f9132e5,2,3,7,timid
792,2,,8,Domestic Short Hair,NA,3,Black,Gray,#N/A,1,1,1,1,3,1,4,0,Kuala Lumpur,a0d7212965b865d1f019378e3dc24246,0,348665874,5,4,6,content
793,1,Love Puppy 1,2,Mixed Breed,NA,1,Black,Cream,#N/A,2,2,2,3,2,1,1,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,ad70b1120,5,4,10,scared
794,1,Puppies For Adoption :),2,Mixed Breed,NA,2,Cream,White,#N/A,2,1,2,2,2,1,3,0,Kuala Lumpur,aab827a9ea617772101d6a7610a46faa,0,e58225b2e,2,2,8,happy
795,1,Puppy,1,Mixed Breed,NA,2,Brown,#N/A,#N/A,2,1,2,2,2,1,1,0,Negeri Sembilan,5177fbba9abe23520baa9cfd6ed6a9bc,0,9999c355f,3,1,7,scared
796,2,"Kontot,Manis,Dara,Hensem",4,Domestic Short Hair,Domestic Short Hair,3,Brown,Yellow,Gray,1,1,1,1,2,1,4,0,Kuala Lumpur,756ea42ad3c5d37e0f449cfd69ede6c3,0,13e0627dc,4,4,4.5,playful
797,2,Cupcake & Cookie,2,Domestic Short Hair,NA,1,Black,Gray,White,2,1,1,1,2,1,2,100,Selangor,c548bbe8eee34be56ab3833d372612d1,0,2b0896bbe,30,3,8.5,scared
798,1,,2,Mixed Breed,NA,1,Black,White,#N/A,2,1,2,2,2,1,1,0,Selangor,3b4eefa2ea39e2363ef3d835499f2da1,0,2bbe22924,3,4,10,content
799,1,Puppies Left At Pasar Need HOME,2,Mixed Breed,Mixed Breed,2,Black,Brown,Golden,2,2,2,2,2,1,1,0,Kuala Lumpur,78ec79634d350f6850fdd4a335cab431,0,f60779a3b,5,2,7,playful
800,1,,1,Mixed Breed,NA,1,Black,#N/A,#N/A,2,1,2,2,2,1,1,0,Johor,09cd7e41c1b785d76b0fa4571fe18a83,0,ef14eb18e,2,2,7,sad
801,1,Napoleon,24,Mixed Breed,NA,1,Brown,White,#N/A,2,1,2,1,1,1,1,0,Selangor,b7bd5e2babf94a1f1e156b6e1e9f7e15,0,3aa4a07dc,3,4,8.5,happy
802,1,NIL,3,Mixed Breed,NA,1,Black,Brown,Golden,3,1,2,2,2,1,1,0,Selangor,826013abf8c27901959cdccb885f481f,0,09e39377f,2,4,7,timid
803,2,Moon,12,Domestic Short Hair,NA,2,Black,White,#N/A,2,2,2,1,1,1,1,0,Kuala Lumpur,f9b7aa207587e291a6edb98a7aea3b87,0,a684871b0,2,4,1,mean
804,1,McKenzie,2,Mixed Breed,NA,2,Brown,Golden,White,2,1,1,1,2,1,1,0,Selangor,f2c18ef79878ba665e83d2c7ecfc2a68,0,a1019e087,2,3,2,playful
805,1,Factory Pup Lui Lui,3,Mixed Breed,NA,2,Black,Brown,White,2,2,1,1,2,1,1,200,Selangor,a23a047157d709e38cf801a723a246ba,0,9ba7b7b9c,2,2,5,content
806,2,Tabitha,2,Domestic Medium Hair,NA,2,Brown,White,#N/A,2,2,2,2,2,1,1,0,Selangor,ac1395e3104ff17bb81a08c149c27c3e,0,b085671fa,5,1,3,timid
807,1,Jimmy,1,Mixed Breed,NA,1,Black,#N/A,#N/A,2,1,2,2,1,1,1,0,Johor,1548f3b5bd3f658019f5835dde418d72,0,4bef58278,3,4,8,playful
808,2,Minky,41,Domestic Medium Hair,NA,2,Black,White,#N/A,2,2,1,1,1,1,1,0,Kuala Lumpur,1ba1f3d184e907311ffa0739d9166b1f,0,e7a24f9e9,6,4,3,mean
809,2,Xiao Bai,1,Domestic Short Hair,NA,2,Black,White,#N/A,1,1,2,2,2,1,1,0,Kuala Lumpur,b770bac0ca797cf1433c48a35d30c4cb,0,f559980ed,2,2,4,sad
810,1,Yimmy,6,Shih Tzu,Papillon,1,Brown,White,#N/A,2,2,1,2,2,1,1,0,Kuala Lumpur,192872868951d0b9a84e6ae55b87e2d6,0,afe9d7dca,9,3,5,timid
811,2,Ipin,12,Domestic Short Hair,NA,2,Black,Yellow,White,2,1,2,2,2,1,6,0,Selangor,f5decfc7eda11362ee9daaa6935b98c0,0,9ca6debf5,4,2,9,content
812,1,Vivi,3,Mixed Breed,NA,2,Black,White,#N/A,2,1,2,1,2,1,1,0,Kuala Lumpur,a080977524b8bcffa02f60c527627171,0,33ed78569,5,1,6,scared
813,2,Jacky Aka Jack Sparrow,4,Domestic Medium Hair,NA,1,Black,Gray,#N/A,2,2,1,1,1,1,1,300,Pulau Pinang,5f2213a138ac09d2459ac6434398a50e,0,128b247b8,11,3,5,scared
814,1,Cute Puppy For Adoption,2,Mixed Breed,Mixed Breed,2,Black,Brown,#N/A,2,2,2,2,2,1,1,0,Johor,b80236edf9ca553a11672480aad7f57c,0,d7cc44152,1,1,8,timid
815,2,Tonny,5,Domestic Short Hair,NA,1,Black,Brown,#N/A,3,3,2,2,2,1,1,50,Selangor,28e30da41b4db9c4c875362febc27f7d,0,c72bd65dc,6,4,1,mean
816,1,Hazel,1,Mixed Breed,NA,2,Brown,White,#N/A,2,2,2,2,2,1,1,0,Selangor,fa63dddab6cbebb45778cac54f5406dc,0,a88845c74,3,2,5,content
817,1,Little Pup,3,Mixed Breed,NA,2,Brown,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,07e4c1d592879ec255e03ac758e64f7c,0,c320a6005,10,3,4,happy
818,1,Coco & Fifi,5,Labrador Retriever,Terrier,2,Cream,White,#N/A,2,1,1,1,1,1,1,0,Kuala Lumpur,64f4350e25bc0415f51efe524098dff7,0,f48338adb,5,2,10,happy
819,1,Buddies For Adoption,6,Mixed Breed,Mixed Breed,3,Black,Cream,#N/A,2,2,1,1,1,1,2,0,Perak,60689896aa0edff3a4f05b890bdafd26,0,91f52526f,2,2,8,happy
820,2,Yin & Yang,2,Domestic Long Hair,Domestic Long Hair,3,Gray,White,#N/A,2,3,2,1,2,1,2,0,Negeri Sembilan,c615548c8536989d6ff41c0428b59496,0,39e0cc98e,4,1,1,content
821,2,Garfield,4,Domestic Short Hair,NA,1,Brown,Golden,#N/A,2,2,2,2,2,1,1,0,Selangor,d603fd31d7e4b4f407c85d8c9c21a58d,0,f93fe66ef,4,1,8,content
822,2,Kitties,2,Domestic Short Hair,NA,3,Black,Yellow,White,1,1,2,1,2,1,6,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,16316fb49,3,2,4.333333333,sad
823,2,Shaila's Medium Hair Black & White,2,Domestic Medium Hair,Domestic Short Hair,1,Black,White,#N/A,2,2,2,1,2,1,1,50,Selangor,438a9bdce8ef4d5948fc40e422d34d0d,0,13efc38c1,5,0,5.5,scared
824,1,Ladybug,3,Labrador Retriever,Mixed Breed,2,Brown,#N/A,#N/A,2,1,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,28c34e5dc,2,3,7,timid
825,1,Aiko.,2,Mixed Breed,Mixed Breed,2,Black,Brown,#N/A,2,2,1,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,4cbc3433e,3,1,9,content
826,2,Dudu,36,Domestic Short Hair,NA,1,Black,Brown,White,2,1,1,1,2,1,1,0,Kuala Lumpur,1bc4ab734ea373afd441fde7f8684b4c,0,95e06e711,4,2,7,happy
827,2,KOPI O,2,Domestic Long Hair,NA,2,Black,#N/A,#N/A,3,3,2,1,3,1,1,0,Selangor,167119eeb94dec6c615c602952c527c8,0,f2a522324,4,1,8,happy
828,1,Jusha,14,Mixed Breed,NA,1,Black,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,df50955257fc1c20becdd3dc37eb9c3e,0,b2406f38d,3,4,5,playful
829,1,Jenny-Baby,1,Mixed Breed,NA,2,Black,Brown,Yellow,2,1,1,1,1,1,1,0,Perak,530f57b53cb3199e1d5e67733ddc0876,0,053d121b8,3,4,2,sad
830,2,DSH Female,3,Domestic Short Hair,NA,2,Brown,Golden,White,2,1,2,1,2,1,1,0,Selangor,0882fdd3e17af49dc76ef23227414504,0,9416f514a,6,4,3,mean
831,1,Rocky,18,Golden Retriever,NA,1,Golden,#N/A,#N/A,3,1,1,1,2,1,1,200,Selangor,3e8dae17a121ed2f28ccdd11901e5bd1,0,ac8229264,3,0,7.5,content
832,1,Mimi,4,Mixed Breed,NA,2,Cream,White,#N/A,2,2,1,1,1,1,1,0,Kuala Lumpur,2eb59b3eb32a0eda6ccf8c97a0a5a1f2,0,19f5a15ab,7,4,7.5,"happy,playful"
833,1,Do Do And Tolly,5,Terrier,NA,2,Brown,White,#N/A,2,3,1,1,2,1,2,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,5955c1678,3,2,8,content
834,1,,60,Shih Tzu,NA,1,Brown,White,#N/A,2,2,1,1,2,2,1,0,Selangor,85243701bc3ee71a0b49249e0ceead49,0,66fcb54d7,1,1,8,happy
835,1,5 Female Puppies Looking For A Home,1,Mixed Breed,NA,2,Brown,Cream,#N/A,2,1,1,1,2,1,5,0,Kuala Lumpur,fd5457d594938e4ece766cae6eaea6a5,0,07cc0ce27,10,2,9,sad
836,2,Solty Rei Nobara,48,Russian Blue,Domestic Short Hair,2,Gray,#N/A,#N/A,2,1,1,1,1,1,1,0,Selangor,51b6eeadd4579cac9514ce7c068ed1fb,0,db0875ffd,6,1,1,content
837,1,Candy,1,Mixed Breed,Mixed Breed,2,Brown,Golden,#N/A,1,1,3,3,3,1,1,0,Selangor,53c714ef2a29a08d7d376595ecbe75b7,0,b18e25ae6,8,3,10,content
838,1,,0,Mixed Breed,NA,2,Black,Brown,#N/A,2,2,3,3,3,1,5,0,Kuala Lumpur,b607eb7ae80024c9a6a3975bd41a4f8b,0,8d301b5e6,9,2,6.25,sad
839,2,Smarty,11,Domestic Short Hair,NA,2,Black,#N/A,#N/A,2,1,1,1,1,1,1,0,Selangor,5370aa07cbde056b48dab33fc1a4626d,0,03db2966b,3,2,4.5,content
840,1,Mansi,1,Mixed Breed,NA,2,Cream,#N/A,#N/A,1,2,2,2,2,1,1,0,Selangor,245fcb3f478d4ecba7907eff9c508d74,0,b356b0f05,5,1,6.5,sad
841,1,Tara & Maya,2,Mixed Breed,NA,2,Black,Brown,White,2,1,2,1,2,1,1,0,Kuala Lumpur,fbcebafe8cadc66c4afc0dffce6da8c3,0,429df135c,4,2,7,"playful,scared"
