,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion
263,2,4 Kittens,3,Domestic Short Hair,#N/A,3,Black,Yellow,Yellow,1,1,2,2,2,1,4,0,Selangor,81b5aaf69a9f0308e12a810a3b1b14f1,0,f892c5908,5,2,6,playful
264,2,Simba,15,Tabby,#N/A,1,Yellow,White,White,2,1,1,1,2,1,1,0,Kuala Lumpur,a4bd8162f0296d50e4ade38284641f4c,0,2a6884283,3,4,6,timid
265,2,Lulu,3,Domestic Short Hair,Domestic Short Hair,2,Black,Yellow,Yellow,2,1,2,1,2,1,1,0,Selangor,9bf5515d5952b14a6b1501c575280d84,0,d0d9596e3,5,4,7,content
266,1,Elle / Good Morning Sir,12,Mixed Breed,#N/A,2,Black,Yellow,Yellow,2,1,1,1,1,1,1,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,861c903b6,2,4,7,happy
267,2,Silver Tabby,2,Domestic Short Hair,Domestic Medium Hair,2,Gray,White,White,2,1,2,2,2,1,1,50,Selangor,438a9bdce8ef4d5948fc40e422d34d0d,0,51d815775,4,1,10,scared
268,1,4 Puppies - Wire-Haired Terrier Mix,2,Wirehaired Terrier,#N/A,2,Brown,White,White,2,2,1,1,2,1,1,0,Selangor,e152e5e40576eadf4b1a286a1d3baf13,0,1303e86df,2,2,5,playful
269,1,C3C,2,Mixed Breed,Mixed Breed,2,Brown,#N/A,#N/A,2,2,2,1,2,1,1,0,Selangor,b53c34474d9e24574bcec6a3d3306a0d,0,111be067f,3,3,7,playful
270,1,Puppy,6,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,1,1,1,2,2,1,0,Kuala Lumpur,eaab9b528dbce3be6eed826222b2ae2b,0,01e4020da,4,2,5,sad
271,2,Kirk,24,Domestic Short Hair,#N/A,1,Black,Brown,Brown,2,1,3,1,1,1,1,0,Selangor,724b19062b100cbc5151aa28d259e7a9,0,63ba3f4a7,2,4,7,content
272,2,Suzy,18,Domestic Short Hair,#N/A,2,Black,White,White,2,1,2,2,2,2,1,0,Selangor,58daf3e7ad33d15f8d5a24c209c290f4,0,fe09dbb56,5,3,9,sad
273,1,,2,Mixed Breed,Mixed Breed,3,Black,White,White,2,2,1,1,2,1,2,0,Selangor,e9a873b4e5df667fc60813a6a911189f,4,466862270,17,2,7,happy
274,2,Jojo Boy,2,Domestic Medium Hair,Domestic Short Hair,1,Gray,White,White,2,2,2,1,2,1,1,50,Selangor,438a9bdce8ef4d5948fc40e422d34d0d,0,d17892c89,11,2,6,happy
275,1,Rooney,60,Golden Retriever,#N/A,1,Golden,#N/A,#N/A,3,2,1,1,1,1,1,0,Selangor,920d8cc91447e6c6b7c817b399b760ce,0,f78698cc4,6,0,8,happy
276,2,Garfield,17,Domestic Medium Hair,#N/A,3,Black,Yellow,Yellow,3,2,1,1,1,1,2,0,Selangor,2f7be0f7838675e7a55c83bffe39b133,0,e4f7394ef,7,4,7,timid
277,2,Simba And Nala,3,Domestic Short Hair,#N/A,3,Black,Golden,Golden,1,1,2,1,2,1,2,300,Kuala Lumpur,a95ee237ed86e217f18c92fe4edbe6b0,0,c5f1eb8b6,8,1,10,playful
278,2,Cats For Keeps - Kittens Need Homes,2,Domestic Short Hair,#N/A,1,Black,Golden,Golden,3,1,2,2,2,1,3,0,Kuala Lumpur,fa3c36dde6fc0d0f0fee09f2d31e80fe,0,067cacbb5,5,4,7,content
279,2,Yeochi & Nabi,12,Domestic Medium Hair,Domestic Short Hair,2,Black,Brown,Brown,2,2,2,1,1,1,2,0,Selangor,17970c3bd5e77f1433149c0de0ec3d9f,0,eaef39ceb,14,4,6.5,content
280,1,MissyWhite,2,Mixed Breed,#N/A,2,White,#N/A,#N/A,2,1,2,2,2,1,1,0,Selangor,f45d8c72a87f27427cd28fc3cd2d7ce3,0,5a3e60ced,5,4,3,timid
281,2,Tiger,2,Domestic Short Hair,#N/A,1,Brown,Golden,Golden,2,2,1,1,2,1,1,0,Kuala Lumpur,9b52af6d48a4521fd01d4028eb5879a3,0,eb64e3d68,21,2,10,playful
282,2,Yily,1,Domestic Medium Hair,#N/A,2,Brown,Cream,Cream,2,2,2,2,2,1,1,0,Selangor,7821aebf01fa449f310b8d34a9420bae,0,d99012d9f,4,2,8,happy
283,1,Garlic,2,Mixed Breed,Mixed Breed,1,Brown,White,White,2,1,1,1,2,1,1,0,Kuala Lumpur,a52ad34e621f25688c3a0a579c31ca4d,0,5cd76da7d,3,2,4,scared
284,2,Sabre,9,Silver,Tabby,2,Black,Gray,Gray,2,2,1,1,2,1,1,200,Selangor,c7c81c317dfaa91158f167883befcd77,0,125edf869,3,4,7,timid
285,1,Jedi,1,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,2,2,2,2,1,1,0,Selangor,435674663b886c8aae19b288791f062a,0,82e86dcbb,3,2,7,content
286,1,Belle,24,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,1,3,3,3,1,1,0,Kuala Lumpur,e3d8f0d5a5af0a885c8d401fc40ac996,0,e052a2a39,1,1,10,content
287,2,Little Black Kitty 1,2,Domestic Short Hair,#N/A,1,Black,#N/A,#N/A,1,1,2,1,2,1,1,0,Kuala Lumpur,da6c64c056c070bbb5f840d5e233b581,0,106e252d9,12,3,3,"happy,timid"
288,1,WaterBabe,3,Mixed Breed,#N/A,3,Cream,#N/A,#N/A,2,2,1,1,2,1,2,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,cff9a1fec,4,3,6,playful
289,1,Multy & Xanie,4,Mixed Breed,Mixed Breed,2,Black,Gray,Gray,2,2,1,1,3,1,2,0,Selangor,e6380e071a49ef6d27b4d2dad5fa88d9,0,18810b958,5,3,5.5,scared
290,1,PF14804,2,Mixed Breed,#N/A,1,Black,#N/A,#N/A,3,1,2,2,2,1,1,0,Selangor,63f669053385440aab45382b0c925927,0,b210e38f0,3,1,5,content
291,2,Bumblebee,84,Domestic Short Hair,#N/A,1,Black,Gray,Gray,3,1,1,1,1,1,1,0,Kuala Lumpur,7d7428b9fda08763cbfe333a7713687b,0,e9b1363e5,5,4,6,content
292,2,Salt & Bacon,37,Tabby,#N/A,3,Golden,#N/A,#N/A,2,1,1,1,1,1,2,150,Selangor,3b7ae38f5bc43abb4a704f0a18ece38e,0,178629125,5,2,5,content
293,2,Mickey,1,Domestic Short Hair,#N/A,1,Black,Brown,Brown,1,1,2,1,2,1,1,0,Pulau Pinang,86552e2f34c929a01f7841cbd8865b20,0,22ae95c51,1,2,7,happy
294,2,Uteh,4,Domestic Medium Hair,Domestic Medium Hair,1,White,#N/A,#N/A,1,2,2,1,2,1,1,0,Selangor,b3137b9a6cd7f460e12fd8f85a28815c,0,7ad21fd0b,1,4,4,timid
295,1,Freckles,12,Mixed Breed,Basenji,2,Black,White,White,3,1,1,1,1,1,1,100,Selangor,001e42763024f9d4abe31e79472b1827,0,9467b9867,6,4,5,content
296,1,"Black With Ribbons Red,Blu,White",2,Mixed Breed,#N/A,2,Black,#N/A,#N/A,2,1,2,2,2,1,3,0,Selangor,fa7cd6caa034d4332fc75d70807e83a3,0,a97467fb6,5,4,7.5,happy
297,1,Jacob,3,Mixed Breed,German Shepherd Dog,3,Black,Brown,Brown,3,2,2,1,2,1,2,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,dd201c041,6,3,5,playful
298,1,CoCo,2,Mixed Breed,#N/A,2,Brown,White,White,2,2,1,1,1,1,1,0,Perak,530f57b53cb3199e1d5e67733ddc0876,1,0157cf3a4,3,1,1,sad
299,2,Yofu,24,Domestic Short Hair,Domestic Short Hair,2,Gray,White,White,3,1,1,1,1,1,1,0,Selangor,c72400110937703db89e8bccdb78e2b2,0,5b729ae6c,9,4,6.5,scared
300,2,Found In Puchong: Black Agent,12,Tuxedo,#N/A,1,Black,#N/A,#N/A,1,2,1,1,1,1,1,50,Selangor,6842e4eee37d89afb73e4254fd198bcb,0,643eab5c6,1,2,4.5,"mean,scared"
301,1,7 Puppies,2,Mixed Breed,#N/A,3,Black,Brown,Brown,1,1,2,1,2,1,4,0,Selangor,e4eb5e1594583309bb6c887e4690c5bc,0,ecfcb4430,5,4,4.5,content
302,2,Chellom,9,Domestic Short Hair,#N/A,2,Black,#N/A,#N/A,2,1,2,2,2,1,1,0,Selangor,f3af605bd0505d318bd1172709b3dff7,0,ebd16285e,5,3,6,mean
303,1,BIBI,36,Shih Tzu,Shih Tzu,2,Black,Gray,Gray,1,3,1,1,3,1,1,0,Pahang,42a9eea263229b16ae39e04fb5ffea02,0,c82705cf4,4,4,7,happy
304,1,Blue,30,Poodle,#N/A,1,Brown,#N/A,#N/A,1,2,1,1,1,2,1,200,Selangor,37c122a1f15a45ae8ea56b0872fd6419,0,73a2be705,5,2,7,happy
305,1,Peanut,14,Mixed Breed,#N/A,2,Brown,Golden,Golden,2,1,1,1,1,1,1,0,Selangor,01d47e3ee93d5dad64c012056d95c8bb,0,3d011c364,5,4,6,playful
306,2,Niko,3,Domestic Short Hair,#N/A,2,Black,Yellow,Yellow,1,1,1,1,2,1,1,0,Pulau Pinang,9fd11d9448e80b3dd161f75ef7a2a290,0,026c5716f,3,2,6,content
307,2,Suzy Girl,2,Domestic Short Hair,#N/A,2,Black,Yellow,Yellow,1,1,2,2,2,1,1,0,Selangor,341e56f4718d9e91f8b3da755414b676,0,8f13a2d89,11,2,8,content
308,2,Moon Jelly,2,Domestic Short Hair,#N/A,1,Brown,Golden,Golden,2,1,1,1,2,1,1,0,Selangor,c7bff1d19a3e53bae9e174fdd025ebcd,0,ae16e308d,5,2,8,playful
309,1,The Bucuk Bucuk Polka,2,Mixed Breed,Border Collie,2,Brown,White,White,2,1,2,2,2,1,1,0,Selangor,737a5c5c893696c61d233e6d72ef040e,0,86fe4ed68,9,2,6,playful
310,1,Rocky & Rocky Zai,37,Mixed Breed,#N/A,1,Black,#N/A,#N/A,3,1,1,1,1,1,2,0,Selangor,9e234767af891aada31ad34c77e68b1f,0,faa62a75b,2,4,5,playful
311,2,Milo,12,Domestic Medium Hair,Tabby,1,Brown,Yellow,Yellow,3,1,2,1,2,1,1,0,Selangor,883095bb5168bdbe237bff5b640ac4db,1,5a430bd08,5,1,7,sad
312,1,,1,Mixed Breed,#N/A,2,Black,Brown,Brown,2,2,2,2,2,1,1,0,Selangor,6144480d3ba7191b4c6cb414377e5312,0,b16cb3f1e,4,4,7.5,playful
313,1,,3,Golden Retriever,Mixed Breed,2,Brown,#N/A,#N/A,2,2,2,2,2,1,1,0,Kuala Lumpur,88da1210e021a5cf43480b074778f3bc,0,0a0862717,2,3,6,happy
314,2,Lion King,16,Domestic Short Hair,#N/A,1,Cream,#N/A,#N/A,1,2,2,2,2,1,1,0,Kuala Lumpur,9766f7690040a7d6603c4faa3647e0e8,0,0aebdcbc4,6,1,8,content
315,1,Golden Retriever,48,Golden Retriever,#N/A,1,Golden,#N/A,#N/A,3,2,2,2,2,2,1,0,Johor,584245e5e20f19c5b82bf22e1090a104,0,a1d05e431,5,1,5,sad
316,1,Lei Lei,1,Mixed Breed,Belgian Shepherd Malinois,2,Black,Brown,Brown,3,2,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,978526235,3,2,9,sad
317,2,Brownie,2,Domestic Medium Hair,#N/A,1,Black,Brown,Brown,2,2,2,1,2,1,1,50,Selangor,438a9bdce8ef4d5948fc40e422d34d0d,1,634aa14a6,5,1,6,sad
318,2,Luna,24,Tabby,#N/A,2,Black,Gray,Gray,1,1,1,1,1,1,1,0,Perak,55380ae00725026a283e5f7da8dca2d8,0,df25863ad,4,3,6,scared
319,1,Playful,2,Mixed Breed,#N/A,1,Black,White,White,1,1,2,2,2,1,1,0,Perak,7d77b2b94408253a0fdf2893862ab3a6,0,31049dc2e,2,2,6,sad
320,1,Ana,11,Mixed Breed,Mixed Breed,2,Black,Cream,Cream,2,2,1,1,1,1,1,0,Selangor,25174bb92f7f92ddabe20c6c84e53bb6,0,3c6329c92,6,4,6,playful
321,2,Cherry,2,Domestic Short Hair,Domestic Long Hair,2,Brown,Cream,Cream,2,2,2,2,2,1,1,20,Selangor,87d72a1987bdd8659ce6c3bbd865eb18,0,1b4224c51,4,1,6,timid
322,1,Olive,7,Jack Russell Terrier,Mixed Breed,2,Brown,Cream,Cream,2,1,1,1,1,1,1,0,Kuala Lumpur,ee2747ce26468ec44c7194e7d1d9dad9,0,1c4f5efa8,9,2,6,playful
323,2,GBee Boy & Rosee Gal,2,Domestic Short Hair,#N/A,3,Black,Gray,Gray,2,1,2,1,2,1,2,9,Selangor,dd4e471fd184fbb112238745f3bf8c75,0,0d34bfde7,6,2,7,content
324,2,4male Dsh Kitten,3,Domestic Short Hair,#N/A,1,Black,Golden,Golden,2,1,2,1,2,1,4,0,Selangor,f1ef4bef6ae16604d7a9025549d267e9,0,c74126469,15,2,7,content
325,1,Ham Dan,11,Mixed Breed,German Shepherd Dog,1,Black,Brown,Brown,2,2,3,3,3,1,1,0,Selangor,1cb540b3a9cbc45f103019bd9d9bb779,0,1e1e7c4ec,4,2,8,happy
326,1,Sunny Boy,2,Mixed Breed,Mixed Breed,1,Brown,#N/A,#N/A,2,2,1,1,2,1,1,0,Selangor,95481e953f8aed9ec3d16fc4509537e8,0,a9e753cc1,5,1,7,scared
327,2,Siamese,2,Siamese,Siamese,2,White,#N/A,#N/A,1,1,3,3,3,1,1,50,Kuala Lumpur,b14c94fe54023560a266d82767e2fd55,0,54c5d6442,5,1,10,playful
328,1,Buster,24,Mixed Breed,#N/A,1,Brown,White,White,2,2,1,1,1,1,1,50,Pulau Pinang,b78d2bca3524ce63528500fbead00a1f,0,2f8471836,5,4,5.333333333,sad
329,1,Mili 2mths Old,2,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,1,1,1,2,1,1,0,Selangor,2e53c8cd2454a77eb195a039ee28b8f6,0,1a2816f0f,1,2,6,sad
330,1,Jane,4,Labrador Retriever,#N/A,2,Black,#N/A,#N/A,2,1,2,1,2,1,4,0,Selangor,a0c509ba0ec35ef6b77d8528673db473,0,a8e6ad61c,2,4,5,content
331,2,Giorgio Armani,2,American Curl,#N/A,1,Gray,White,White,2,3,1,1,2,1,1,400,Selangor,e62135526c27156b8479420aad166317,0,c6df6932d,10,3,10,happy
332,1,Divya & Akshay,2,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,3,2,1,1,2,1,1,0,Selangor,c7bff1d19a3e53bae9e174fdd025ebcd,0,26a4d7052,11,3,7,sad
333,2,Nana,12,Domestic Medium Hair,#N/A,2,Black,Yellow,Yellow,2,2,1,1,1,1,1,0,Kuala Lumpur,930a31cee18dfc2911633da8668a0e3b,0,3264fe773,2,2,6,happy
334,1,Max,24,Mixed Breed,#N/A,1,Golden,Yellow,Yellow,1,1,3,3,2,1,1,0,Kuala Lumpur,ce627e6083376de89e61e583489936ed,0,532396459,5,3,6,timid
335,2,Ben Returns,2,Domestic Medium Hair,#N/A,1,Brown,Gray,Gray,3,2,2,2,2,1,1,0,Selangor,556e80ae9dc7fe5e4e51e415043364e3,0,6dcff2b5b,5,2,8,timid
336,2,Leila,5,Domestic Short Hair,#N/A,2,Brown,Gray,Gray,1,1,1,1,1,1,1,70,Selangor,f3739ee124d1b4cd6d76c82e3aaeb404,0,c61aef5bc,5,2,9,sad
337,2,Cheshire,6,Domestic Short Hair,#N/A,2,Cream,Gray,Gray,2,1,1,1,2,1,1,50,Kuala Lumpur,1e96d004741859a5a407148abbaed7eb,0,3f108e7bc,3,4,7,content
338,2,Karma The Kitten,0,American Shorthair,American Shorthair,2,Black,Cream,Cream,1,1,2,2,2,1,1,0,Selangor,15af6a6f4f853be9dc24a43157bc4a94,0,66ad04874,4,4,8,sad
339,1,Teddy Bear,4,Mixed Breed,#N/A,2,Black,#N/A,#N/A,1,1,2,2,2,1,1,0,Perak,cbf19d47c0a777cb13f46effc6c33036,0,e754315db,1,2,6,sad
340,1,"Baloo, Bamse, Chewie And Foozie",1,Mixed Breed,#N/A,1,Black,Brown,Brown,2,1,2,1,2,1,4,0,Selangor,db3845bb9414767d3094af2542d2e957,0,14f9ffbbc,4,2,7,sad
341,1,Tarzan,3,Mixed Breed,Mixed Breed,1,Black,White,White,2,1,2,2,2,1,1,0,Selangor,95481e953f8aed9ec3d16fc4509537e8,0,b660cb310,3,1,4,scared
342,1,Prince,24,Shih Tzu,#N/A,1,Brown,Cream,Cream,1,3,1,1,2,1,1,250,Selangor,3fe5aba0e163ba03b294342d402bf179,0,52c49d6b6,2,1,2,happy
343,1,Kutty,5,Mixed Breed,#N/A,2,Black,#N/A,#N/A,2,1,2,2,1,1,1,0,Johor,b0a89491c06d8d1b4c8c6c5c7863012b,0,bee984e11,1,4,3,playful
344,1,Gisele,2,Mixed Breed,#N/A,2,Black,Yellow,Yellow,2,2,2,1,2,1,1,0,Kuala Lumpur,5e21416ee557e7470d1113dd98a7e3ae,0,d5abad72c,3,1,6,playful
345,1,Sasha,27,Mixed Breed,#N/A,2,Golden,#N/A,#N/A,2,1,1,1,1,1,1,0,Kuala Lumpur,998b9ae6ce5340eac37bfccfee6e3c9a,0,a0e71d03a,4,4,5,happy
346,2,,2,Turkish Van,#N/A,1,White,#N/A,#N/A,2,1,2,1,2,1,2,0,Selangor,89776a396eb41a322a74bb68b29824e2,0,a62c06932,4,3,8,timid
347,1,,5,Mixed Breed,Mixed Breed,3,Brown,Cream,Cream,1,1,2,2,2,1,4,0,Selangor,c4a68a690110d668e7c6fff0d2084343,0,a6e25e889,5,4,6,sad
348,2,Samseng,48,Domestic Short Hair,#N/A,1,Golden,White,White,2,2,2,2,2,1,1,0,Selangor,b8d69711a45c3a63c119796ea08c5c20,0,a1769f482,3,2,3,scared
349,2,Shishi(si Cantik),6,Domestic Medium Hair,#N/A,2,Black,Brown,Brown,2,2,2,1,2,1,1,70,Johor,3d0c97803ffcfd6302503a8df7dc90be,0,0af685a60,6,2,2,mean
350,1,Brownie,1,Australian Kelpie,Mixed Breed,1,Black,White,White,2,1,2,2,2,1,1,0,Pahang,d2a7c2889579271a07100d5668f5cf8f,0,9ea482068,4,3,7,content
351,1,,1,Mixed Breed,#N/A,3,Black,Brown,Brown,2,2,2,2,2,1,4,0,Johor,09cd7e41c1b785d76b0fa4571fe18a83,0,8b12f497f,1,0,10,happy
352,2,Dixie The Tuxedo Cat,5,Domestic Short Hair,#N/A,2,Black,White,White,2,1,1,1,2,1,1,0,Selangor,be4d18d50633f48198b2f6ef6017f83b,0,b38dcdc90,5,4,6,content
353,1,,2,Mixed Breed,Rottweiler,2,Brown,White,White,2,1,2,2,2,1,1,0,Kuala Lumpur,88da1210e021a5cf43480b074778f3bc,0,4fbe0c2e5,3,2,7.5,content
354,2,Untitled #1,5,Persian,#N/A,2,Cream,White,White,2,1,2,2,2,1,2,0,Selangor,8a14c20338eef6aa18be36ac1939cbff,0,ae3a99b36,5,3,5,timid
355,1,Scarlet,2,English Springer Spaniel,Mixed Breed,2,Brown,White,White,2,1,3,3,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,6219a1e79,3,3,4,sad
356,2,CUTIE,11,Domestic Short Hair,Domestic Short Hair,1,Yellow,White,White,2,1,1,1,2,1,2,200,Kuala Lumpur,8d9d3afcab6535323cfaa98ea37b7a61,0,ce0deaac0,5,4,7,content
357,2,MIKO,9,Domestic Short Hair,#N/A,2,Black,Cream,Cream,2,1,2,2,2,1,1,0,Selangor,55442b8764047670e7627de3e34ba70f,0,57f2482cc,4,4,8.25,happy
358,2,Black,4,Domestic Medium Hair,Domestic Medium Hair,1,Black,White,White,2,2,2,1,2,1,1,0,Selangor,3f7abc86ddc13526b6d5795fae02e6b3,0,36f7fbe5a,5,4,8,content
359,1,2 Shih Tzu & 1 Poodle,36,Shih Tzu,Shih Tzu,1,Brown,Cream,Cream,1,3,1,1,1,1,2,0,Pulau Pinang,4f730224c4425d230360cd399ff6cf13,0,fdd77ab31,3,1,7.75,happy
360,2,Tina,6,Domestic Short Hair,#N/A,2,Brown,White,White,2,1,1,1,2,1,1,0,Selangor,a41605e586f66ae37b61d766d5e37e43,0,6517af927,4,0,7,content
361,1,Miao Ci Ì_åÇåÎ_åÎåÈÌ__åÎåÄåÎå_ (Cici Ì__åÎåÄåÎå_Ì__åÎåÄåÎå_),22,Husky,German Shepherd Dog,1,Black,Gray,Gray,2,1,1,1,2,1,1,0,Selangor,85ae8eb73ddaed827bb72d007d292c79,0,fa18941f4,4,2,8,happy
362,2,GentleTabby Kitten Looking For Home,5,Domestic Short Hair,#N/A,2,Black,Yellow,Yellow,2,1,2,1,2,1,1,0,Selangor,28f8fcf644fd0dbd7f160576547fe041,0,ffe2090b3,6,3,10,timid
363,2,Blackie,48,American Curl,Domestic Short Hair,1,Black,White,White,3,1,1,1,1,1,1,20,Selangor,c28d7a4697a2b731ec973c4c95ff8321,0,cb07ad856,4,1,9,content
364,1,Macy,4,Mixed Breed,#N/A,2,Black,Brown,Brown,2,1,1,1,2,1,1,0,Selangor,90f7bd8c5f4bf91ed5c992b83ad5a025,0,4d7573c5e,4,2,5.25,playful
365,1,HandsomeLab,12,Labrador Retriever,Mixed Breed,1,Cream,#N/A,#N/A,3,1,3,3,2,1,1,0,Selangor,13aaf8d20c226ffdc8c40965aa689a2d,0,729f4d5fa,2,1,8,happy
366,1,Puppies,1,Mixed Breed,#N/A,3,Black,Brown,Brown,2,1,2,2,1,1,9,0,Perak,17d8aed8b4e0ce6be1f2ee3ab9e51aa9,0,f2816bd92,18,2,6,sad
367,2,Pixie,2,Domestic Short Hair,#N/A,2,Black,White,White,2,1,1,1,2,1,1,0,Kuala Lumpur,c6fa60201b7ca135608d592d7ac19ec4,0,335f2c11b,12,3,5,timid
368,1,Banana,3,Mixed Breed,#N/A,2,Cream,White,White,2,1,2,2,2,1,1,0,Selangor,2f2bf240810f3942d88ce09a6354143c,1,ce18c7a4b,5,2,7,content
369,1,Found Abandoned In PJ,24,Schnauzer,Schnauzer,1,Gray,White,White,1,2,3,3,1,1,1,0,Selangor,c76cb0ef4d1376476d823d0e77546335,0,e96c2483c,10,3,5,scared
370,2,The Oranges 5months Old,5,Domestic Short Hair,#N/A,3,Yellow,Cream,Cream,1,1,2,2,2,1,4,0,Kuala Lumpur,e0fe1b15e216f307aeb75d4763c0a749,0,a86cf6b79,1,4,7,content
371,2,JINGGA,30,Tabby,Domestic Short Hair,1,Golden,Yellow,Yellow,2,1,1,1,1,1,1,0,Kuala Lumpur,c026c581cda87aee6a1b629cfb54ef36,0,d3fd60eb9,2,3,6,mean
372,2,Tomi,1,Tortoiseshell,#N/A,2,Black,Gray,Gray,2,1,2,2,2,1,1,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,3be835fa8,5,3,8,content
373,1,Mini Pinchies,3,Miniature Pinscher,#N/A,2,Black,Brown,Brown,1,1,2,2,2,1,1,100,Selangor,4069c2c89855c4b8dcea34c0f3416e11,0,c14530f38,2,1,8,playful
374,2,Blaze,1,Domestic Long Hair,Domestic Short Hair,1,Black,White,White,3,2,2,2,2,1,1,0,Selangor,a9caef3f98e67bfac9093cca79e20b93,0,e2ecf822a,5,3,8,playful
375,1,Pup 1 And 2,3,Mixed Breed,#N/A,1,Brown,#N/A,#N/A,2,1,3,3,2,1,2,0,Selangor,85d68fcc43c140f21aa5bdf07518c190,0,6ad5aa95c,1,1,6,scared
376,1,Zara,3,German Shepherd Dog,Spitz,2,Black,#N/A,#N/A,2,2,1,1,2,1,1,0,Selangor,d4a8b5e64cd89e2f055b505383a8ee7a,0,8f2daa8e3,9,2,6,content
377,1,Baby Girl,1,Mixed Breed,Mixed Breed,2,Brown,White,White,2,2,1,1,2,1,1,0,Kuala Lumpur,78ec79634d350f6850fdd4a335cab431,0,f20fa5c38,9,2,7,playful
378,1,Boom Boom,2,Mixed Breed,#N/A,1,Black,Brown,Brown,2,2,1,1,2,1,1,0,Selangor,fa90fa5b1ee11c86938398b60abc32cb,0,b5b9f6e99,5,1,6,sad
379,1,Croc,1,Mixed Breed,#N/A,2,Brown,#N/A,#N/A,2,1,2,2,2,1,1,0,Negeri Sembilan,c19fc47db363e9ac131d0ecbf25b9839,0,3de1d3794,6,2,7,sad
380,1,Jasper,12,Mixed Breed,#N/A,1,Cream,White,White,2,2,1,1,3,1,1,0,Selangor,7f93f60e8eb3fc937800eefd2bb968a3,0,172b6f611,2,4,6,playful
381,1,New Kids On The Block,1,Mixed Breed,#N/A,3,Black,Brown,Brown,2,1,2,2,2,1,9,0,Selangor,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,1b5af7749,28,3,7,timid
382,1,Ì_å¢åÎÌÂåÎÌö Pudding Ì_å¢åÎÌÂåÎÌö,3,Mixed Breed,#N/A,2,Cream,#N/A,#N/A,2,3,2,1,2,1,1,200,Johor,d73b10f170720b7edc3c12fc93b1fc63,0,4e290a43a,11,1,6.5,happy
383,2,Cumi Chiki And Mummy,3,Domestic Short Hair,#N/A,3,Black,Brown,Brown,1,1,1,1,3,1,3,0,Kuala Lumpur,c00756f2bdd8fa88fc9f07a8309f7d5d,0,2ca38a180,5,4,7,playful
384,1,Four Babies,2,Jack Russell Terrier,Basset Hound,3,Brown,Cream,Cream,2,1,1,1,1,1,4,0,Selangor,aeb78e196b74d77222860a9b466255ce,0,7b3332622,5,2,6,happy
385,2,Fat Boy,12,Domestic Short Hair,#N/A,1,Black,Golden,Golden,3,1,1,3,1,1,1,30,Selangor,74dabecce4ddb0c4d08892255974496b,0,70c811b9d,5,2,8.5,mean
386,1,Lady,63,Rottweiler,Mixed Breed,2,Black,Brown,Brown,3,1,3,1,1,1,1,0,Selangor,03806ca295ace12b7463f4ed036cbb0e,0,ff498c903,5,4,6,happy
387,2,Little Einstein,3,Domestic Short Hair,#N/A,1,Black,White,White,2,2,1,1,3,1,1,0,Pulau Pinang,664227141165f5ebfdb497554f2fd866,0,b859b9fa0,3,2,4,"mean,scared"
388,1,"Tiny, Chips, Freckles & Penny",1,Mixed Breed,#N/A,3,Black,Cream,Cream,2,1,2,1,2,1,4,0,Selangor,94277f6450c076189512e8c771956867,0,09db544ea,4,4,10,sad
389,1,A2,2,Mixed Breed,#N/A,1,Black,White,White,2,2,2,1,2,1,1,0,Pulau Pinang,3223e1c4cb2bef48823ee5c604b9aa04,0,24e2e049e,1,2,7,playful
390,2,Pepsi & Cola,1,Domestic Medium Hair,#N/A,2,Black,Brown,Brown,2,2,2,2,2,1,2,0,Selangor,aa66486163b6cbc25ea62a34b11c9b91,0,cfceafa8a,16,3,7,happy
391,2,Candy,5,Domestic Short Hair,Tabby,2,Brown,Golden,Golden,1,1,2,1,2,1,1,0,Selangor,cec9711811ab76146d44bde97b857f09,0,ec8411943,12,3,6,timid
392,1,Puppy,2,Mixed Breed,Terrier,2,Black,Brown,Brown,1,1,2,2,2,1,1,0,Selangor,89809cadd1d902238f1199ebf6c4c91d,0,6afc6acee,4,4,5,sad
393,2,,21,Domestic Medium Hair,#N/A,3,Black,Brown,Brown,2,1,1,1,2,1,8,0,Selangor,51c70fead31eaed6f9c026b7b8966373,0,cbf4de1e8,5,4,3,scared
394,1,Puppy Girl,4,Mixed Breed,Mixed Breed,2,Black,Brown,Brown,2,2,2,2,2,1,1,0,Perak,f1c38819ddf73d5bf498d09ec869385d,0,8bb34f0bd,7,3,7,scared
395,1,,3,Mixed Breed,Spitz,1,Golden,Cream,Cream,2,1,1,1,2,1,1,0,Kuala Lumpur,a881ab82bad8a88e35c3e28ad66a2cbd,0,923a7163c,3,2,6,happy
